homo,index,lumo
-0.2451,69467,0.0294
-0.2532,69468,0.0189
-0.2511,69469,0.0224
-0.2642,69470,0.0056
-0.261,69471,0.0065
-0.2436,69472,0.033
-0.249,69473,0.0257
-0.2648,69474,0.0104
-0.2435,69475,-0.0185
-0.2426,69476,-0.0206
-0.2205,69477,-0.0232
-0.2346,69478,-0.0203
-0.2469,69479,0.0315
-0.2566,69480,0.0232
-0.2682,69481,0.0091
-0.2465,69482,-0.0207
-0.2213,69483,-0.0254
-0.2334,69484,0.0876
-0.2263,69485,0.0874
-0.2153,69486,0.0837
-0.2472,69487,0.0867
-0.2349,69488,0.0837
-0.2255,69489,0.0753
-0.2517,69490,0.0924
-0.2377,69491,0.0804
-0.2376,69492,0.077
-0.2421,69493,0.08
-0.2383,69494,0.082
-0.2459,69495,0.0816
-0.2456,69496,0.0798
-0.2555,69497,0.0769
-0.2209,69498,0.0771
-0.2329,69499,0.0834
-0.2303,69500,0.09
-0.2288,69501,0.0769
-0.2522,69502,0.073
-0.2387,69503,0.0782
-0.2197,69504,0.0861
-0.2405,69505,0.0875
-0.2377,69506,0.0747
-0.2215,69507,0.0779
-0.2344,69508,0.0735
-0.2294,69509,0.0736
-0.225,69510,0.0624
-0.2213,69511,0.0778
-0.2341,69512,0.0728
-0.1955,69513,0.0882
-0.2001,69514,0.0756
-0.1941,69515,0.0773
-0.216,69516,0.0771
-0.2007,69517,0.0803
-0.2019,69518,0.0611
-0.2078,69519,0.0827
-0.2119,69520,0.0705
-0.2404,69521,0.0742
-0.2452,69522,0.069
-0.1899,69523,0.0744
-0.2099,69524,0.0701
-0.2048,69525,0.0585
-0.2338,69526,0.0672
-0.2355,69527,0.0577
-0.2207,69528,0.0544
-0.1967,69529,0.0462
-0.2415,69530,0.0845
-0.2394,69531,0.0779
-0.2399,69532,0.0967
-0.2369,69533,0.0986
-0.2406,69534,0.0778
-0.2249,69535,0.0967
-0.218,69536,0.0844
-0.2266,69537,0.0812
-0.2193,69538,0.0774
-0.2437,69539,0.0901
-0.2331,69540,0.0793
-0.2476,69541,0.0718
-0.2429,69542,0.0773
-0.2244,69543,0.0906
-0.2366,69544,0.0692
-0.2364,69545,0.0777
-0.2183,69546,0.0777
-0.2319,69547,0.0599
-0.2307,69548,0.0809
-0.2266,69549,0.0568
-0.2379,69550,0.0657
-0.2158,69551,0.0807
-0.2225,69552,0.0674
-0.2219,69553,0.0754
-0.219,69554,0.0711
-0.2263,69555,0.0592
-0.2428,69556,0.0811
-0.2382,69557,0.0585
-0.2376,69558,0.064
-0.2412,69559,0.0695
-0.2427,69560,0.0523
-0.2424,69561,0.0731
-0.2245,69562,0.0747
-0.2387,69563,0.057
-0.2339,69564,-0.0055
-0.2296,69565,-0.0137
-0.2385,69566,-0.0241
-0.2397,69567,-0.0191
-0.2297,69568,-0.0136
-0.2254,69569,-0.0216
-0.2331,69570,-0.032
-0.2365,69571,-0.0238
-0.2332,69572,-0.0316
-0.2402,69573,-0.0419
-0.2325,69574,-0.0116
-0.2287,69575,-0.0195
-0.2369,69576,-0.0294
-0.2132,69577,0.0227
-0.2214,69578,0.0142
-0.229,69579,0.0031
-0.2216,69580,0.0174
-0.2282,69581,0.0089
-0.2308,69582,-0.0019
-0.2325,69583,0.0052
-0.2383,69584,-0.0037
-0.2489,69585,-0.0147
-0.2183,69586,0.0184
-0.2268,69587,0.0093
-0.2328,69588,-0.0022
-0.238,69589,0.0911
-0.2222,69590,0.0892
-0.2265,69591,0.0903
-0.2243,69592,0.0775
-0.2489,69593,0.0835
-0.2341,69594,0.0769
-0.2496,69595,0.0943
-0.2318,69596,0.0716
-0.2396,69597,0.08
-0.245,69598,0.077
-0.2505,69599,0.0779
-0.2311,69600,0.0912
-0.2334,69601,0.0886
-0.2398,69602,0.0817
-0.2303,69603,0.0704
-0.2521,69604,0.0766
-0.2035,69605,0.0381
-0.2297,69606,0.0174
-0.2179,69607,0.019
-0.2441,69608,-0.0025
-0.205,69609,0.0265
-0.2304,69610,0.0046
-0.2263,69611,0.0121
-0.252,69612,-0.0112
-0.2167,69613,0.0259
-0.2434,69614,0.0037
-0.2049,69615,0.0366
-0.2288,69616,0.0159
-0.2023,69617,0.0239
-0.2253,69618,0.0021
-0.2227,69619,0.0099
-0.2436,69620,-0.0136
-0.2213,69621,0.029
-0.2522,69622,0.008
-0.219,69623,0.0166
-0.2475,69624,-0.0057
-0.2434,69625,0.0021
-0.2763,69626,-0.0218
-0.2066,69627,0.0344
-0.2354,69628,0.0155
-0.2101,69629,0.0247
-0.2364,69630,0.0025
-0.2318,69631,0.0099
-0.2583,69632,-0.0138
-0.218,69633,-0.0221
-0.2321,69634,-0.0402
-0.2172,69635,-0.0333
-0.2383,69636,-0.0428
-0.2316,69637,-0.0297
-0.2175,69638,-0.016
-0.2134,69639,-0.0352
-0.2316,69640,-0.0449
-0.2405,69641,-0.0228
-0.239,69642,-0.035
-0.2562,69643,-0.0503
-0.2212,69644,-0.0196
-0.2231,69645,-0.0355
-0.244,69646,-0.0449
-0.2384,69647,0.0922
-0.226,69648,0.0808
-0.2358,69649,0.0807
-0.2412,69650,0.0714
-0.238,69651,0.0705
-0.2422,69652,0.0865
-0.2417,69653,0.0856
-0.2365,69654,0.0742
-0.2323,69655,0.0721
-0.246,69656,0.0603
-0.2435,69657,0.0709
-0.2371,69658,0.0644
-0.2436,69659,0.0834
-0.2372,69660,0.0768
-0.243,69661,0.0726
-0.2168,69662,0.0236
-0.2241,69663,0.007
-0.2316,69664,0.0033
-0.2185,69665,0.0163
-0.2222,69666,0.0009
-0.2318,69667,0.0065
-0.2338,69668,-0.0086
-0.2166,69669,0.0202
-0.2222,69670,0.0037
-0.2091,69671,0.0425
-0.2172,69672,0.0243
-0.2285,69673,0.0225
-0.2394,69674,0.0026
-0.218,69675,0.0241
-0.24,69676,0.0022
-0.2233,69677,0.0342
-0.242,69678,0.0136
-0.2007,69679,0.0481
-0.2227,69680,0.0297
-0.2237,69681,0.0387
-0.2511,69682,0.0193
-0.2082,69683,0.0375
-0.2275,69684,0.0171
-0.222,69685,0.0198
-0.2444,69686,-0.0023
-0.2162,69687,-0.0244
-0.227,69688,-0.0313
-0.2269,69689,0.0049
-0.2279,69690,-0.0313
-0.2254,69691,-0.0312
-0.2155,69692,0.0114
-0.2289,69693,0.031
-0.2294,69694,-0.0011
-0.2412,69695,0.0054
-0.2166,69696,-0.0279
-0.233,69697,0.0021
-0.2296,69698,-0.0348
-0.2264,69699,-0.0207
-0.2326,69700,0.0273
-0.2515,69701,0.0242
-0.2524,69702,0.0062
-0.2357,69703,-0.0305
-0.2368,69704,-0.005
-0.2332,69705,-0.0363
-0.2414,69706,0.0094
-0.2452,69707,0.0051
-0.2554,69708,-0.013
-0.2183,69709,-0.0123
-0.2257,69710,0.0287
-0.2361,69711,0.0294
-0.2408,69712,0.0125
-0.2338,69713,-0.0203
-0.2427,69714,0.0211
-0.259,69715,0.0212
-0.2648,69716,0.0035
-0.2307,69717,-0.0238
-0.2372,69718,0.0238
-0.2536,69719,0.0209
-0.2571,69720,0.0025
-0.2361,69721,-0.0086
-0.2417,69722,0.1022
-0.2192,69723,0.0923
-0.2283,69724,0.0825
-0.2195,69725,0.0995
-0.2269,69726,0.0991
-0.2273,69727,0.0728
-0.2196,69728,0.0791
-0.2285,69729,0.0767
-0.2455,69730,0.0806
-0.2302,69731,0.066
-0.2368,69732,0.0663
-0.2292,69733,0.0763
-0.2225,69734,0.0792
-0.2292,69735,0.0712
-0.2163,69736,0.0711
-0.2343,69737,0.0284
-0.245,69738,0.021
-0.2321,69739,0.0282
-0.2347,69740,0.0284
-0.2499,69741,0.02
-0.2375,69742,0.025
-0.2465,69743,0.0177
-0.2263,69744,-0.021
-0.237,69745,-0.0047
-0.2324,69746,0.0268
-0.2514,69747,0.0238
-0.2524,69748,0.0059
-0.2338,69749,-0.0314
-0.2301,69750,-0.0302
-0.2183,69751,-0.0124
-0.2258,69752,0.0289
-0.2362,69753,0.0291
-0.2411,69754,0.0123
-0.2334,69755,-0.0205
-0.2423,69756,0.0207
-0.2596,69757,0.0204
-0.2648,69758,0.003
-0.2289,69759,-0.0244
-0.2357,69760,0.0228
-0.2562,69761,0.0197
-0.2554,69762,0.0018
-0.2322,69763,-0.0349
-0.2458,69764,0.0858
-0.2272,69765,0.0831
-0.2366,69766,0.0854
-0.2053,69767,0.0876
-0.256,69768,0.0865
-0.2358,69769,0.0722
-0.2422,69770,0.0643
-0.2473,69771,0.0843
-0.2371,69772,0.0743
-0.2453,69773,0.0924
-0.2138,69774,0.09
-0.2419,69775,0.0831
-0.2516,69776,0.0916
-0.2137,69777,0.0889
-0.225,69778,0.0714
-0.2333,69779,0.0676
-0.2569,69780,0.0609
-0.2294,69781,0.0686
-0.2512,69782,0.0702
-0.217,69783,0.0778
-0.2446,69784,0.0804
-0.2318,69785,-0.0172
-0.2468,69786,-0.0107
-0.2265,69787,-0.0236
-0.2402,69788,-0.0367
-0.2407,69789,-0.0297
-0.2385,69790,-0.0288
-0.2245,69791,-0.0213
-0.2366,69792,-0.0142
-0.219,69793,-0.0307
-0.2334,69794,-0.0433
-0.2377,69795,-0.0334
-0.2454,69796,-0.0104
-0.2468,69797,-0.0267
-0.2331,69798,-0.042
-0.2457,69799,-0.0551
-0.2352,69800,-0.0315
-0.2512,69801,-0.0239
-0.2327,69802,-0.038
-0.2453,69803,-0.0513
-0.2382,69804,-0.045
-0.2212,69805,0.0248
-0.2262,69806,0.0164
-0.2378,69807,0.0019
-0.2242,69808,0.0158
-0.2257,69809,0.0191
-0.2276,69810,0.0105
-0.2417,69811,-0.0038
-0.2354,69812,0.0053
-0.2423,69813,-0.0027
-0.2566,69814,-0.017
-0.2258,69815,0.0197
-0.2306,69816,0.0121
-0.2427,69817,-0.0024
-0.2279,69818,0.0105
-0.2341,69819,0.0801
-0.2176,69820,0.0739
-0.2331,69821,0.084
-0.2186,69822,0.0643
-0.2492,69823,0.0778
-0.2299,69824,0.0691
-0.2143,69825,0.0848
-0.2167,69826,0.0824
-0.2493,69827,0.0838
-0.2251,69828,0.0664
-0.2383,69829,0.069
-0.2345,69830,0.0661
-0.2623,69831,0.0632
-0.2243,69832,0.0683
-0.2271,69833,0.0686
-0.2168,69834,0.0818
-0.2295,69835,0.0847
-0.2475,69836,0.0843
-0.2377,69837,0.0787
-0.2329,69838,0.0734
-0.2162,69839,0.0719
-0.2519,69840,0.0659
-0.2171,69841,0.0728
-0.2416,69842,0.075
-0.238,69843,0.0715
-0.2399,69844,0.0866
-0.2369,69845,0.0898
-0.2392,69846,0.074
-0.217,69847,0.0622
-0.2241,69848,0.0841
-0.2254,69849,0.0688
-0.2181,69850,0.0786
-0.2265,69851,0.0779
-0.219,69852,0.0719
-0.2438,69853,0.0817
-0.2331,69854,0.0762
-0.2467,69855,0.0685
-0.2324,69856,0.065
-0.2176,69857,0.0542
-0.2025,69858,0.0382
-0.2286,69859,0.0177
-0.2044,69860,0.0271
-0.2297,69861,0.0055
-0.2254,69862,0.0127
-0.2511,69863,-0.0103
-0.217,69864,0.018
-0.2432,69865,-0.0035
-0.2137,69866,0.0308
-0.2399,69867,0.0095
-0.2044,69868,0.0362
-0.2281,69869,0.0157
-0.2019,69870,0.0244
-0.2248,69871,0.0029
-0.2222,69872,0.0106
-0.2431,69873,-0.0125
-0.221,69874,0.0289
-0.2517,69875,0.0081
-0.2188,69876,0.0175
-0.2471,69877,-0.0044
-0.2432,69878,0.0031
-0.2757,69879,-0.0205
-0.2328,69880,0.0029
-0.2513,69881,-0.0128
-0.2448,69882,-0.0053
-0.2017,69883,0.0309
-0.2276,69884,0.0114
-0.2092,69885,0.0252
-0.2355,69886,0.0034
-0.2305,69887,0.0103
-0.2575,69888,-0.013
-0.2173,69889,0.0112
-0.2437,69890,-0.0097
-0.2181,69891,-0.0204
-0.2173,69892,-0.0325
-0.2385,69893,-0.0419
-0.2316,69894,-0.0392
-0.2303,69895,-0.0282
-0.2175,69896,-0.022
-0.2136,69897,-0.0349
-0.232,69898,-0.0445
-0.2392,69899,-0.0288
-0.2341,69900,-0.041
-0.2559,69901,-0.0498
-0.2197,69902,-0.0265
-0.2222,69903,-0.0383
-0.2433,69904,-0.0432
-0.2359,69905,-0.045
-0.2324,69906,0.004
-0.2383,69907,0.0022
-0.2485,69908,-0.0096
-0.2333,69909,-0.0083
-0.2357,69910,0.0006
-0.2305,69911,-0.0001
-0.242,69912,-0.0136
-0.2485,69913,-0.0074
-0.2547,69914,-0.0087
-0.2652,69915,-0.0225
-0.2331,69916,0.0024
-0.2387,69917,0.0008
-0.2481,69918,-0.0118
-0.2335,69919,0.0197
-0.2325,69920,0.0086
-0.2319,69921,0.0154
-0.2338,69922,0.019
-0.2219,69923,0.0146
-0.2365,69924,0.006
-0.2317,69925,0.0158
-0.2351,69926,0.0042
-0.2335,69927,0.0276
-0.2444,69928,0.0208
-0.2319,69929,0.0276
-0.2338,69930,0.0278
-0.2495,69931,0.0195
-0.2304,69932,0.0247
-0.244,69933,0.0174
-0.2054,69934,0.0169
-0.2159,69935,0.0202
-0.2344,69936,0.01
-0.2296,69937,0.0008
-0.222,69938,0.0159
-0.2326,69939,-0.0028
-0.2329,69940,0.0038
-0.2465,69941,-0.0153
-0.2211,69942,0.0155
-0.2338,69943,-0.0047
-0.2496,69944,0.0782
-0.2246,69945,0.0744
-0.2432,69946,0.08
-0.2407,69947,0.0749
-0.236,69948,0.0665
-0.2494,69949,0.0845
-0.2381,69950,0.0616
-0.2371,69951,0.0654
-0.2311,69952,0.0789
-0.2387,69953,0.0816
-0.227,69954,0.0814
-0.2511,69955,0.0793
-0.2434,69956,0.0777
-0.2432,69957,0.0702
-0.2246,69958,0.0874
-0.2176,69959,0.0746
-0.236,69960,0.0749
-0.2374,69961,0.0681
-0.2315,69962,0.0589
-0.2206,69963,0.0684
-0.209,69964,0.0711
-0.2136,69965,0.0781
-0.211,69966,0.066
-0.225,69967,0.0609
-0.2424,69968,0.0682
-0.2158,69969,0.0806
-0.2162,69970,0.0758
-0.2217,69971,0.0707
-0.223,69972,0.067
-0.2258,69973,0.0588
-0.2426,69974,0.0791
-0.2365,69975,0.0699
-0.2368,69976,0.0632
-0.2391,69977,0.0562
-0.2435,69978,0.0506
-0.2347,69979,0.0713
-0.2122,69980,0.0625
-0.225,69981,0.0499
-0.2407,69982,0.0878
-0.245,69983,0.0864
-0.2455,69984,0.0855
-0.2395,69985,0.0881
-0.2511,69986,0.0866
-0.2512,69987,0.0891
-0.223,69988,0.0915
-0.2274,69989,0.0737
-0.2345,69990,0.0735
-0.2269,69991,0.075
-0.2388,69992,0.0707
-0.2387,69993,0.0707
-0.2397,69994,0.084
-0.2509,69995,0.0903
-0.2413,69996,0.0811
-0.2385,69997,0.0861
-0.2524,69998,0.0683
-0.2532,69999,0.0687
-0.2444,70000,0.0791
-0.2471,70001,0.0834
-0.2455,70002,0.0764
-0.2374,70003,0.0797
-0.2471,70004,0.0766
-0.257,70005,0.0713
-0.218,70006,0.0222
-0.2251,70007,0.0052
-0.2243,70008,0.009
-0.2196,70009,0.0166
-0.2233,70010,0.0004
-0.2326,70011,0.008
-0.2356,70012,-0.0077
-0.2219,70013,0.0144
-0.2287,70014,-0.0023
-0.2201,70015,0.0088
-0.2325,70016,0.0824
-0.2316,70017,0.0817
-0.226,70018,0.0863
-0.2321,70019,0.0815
-0.249,70020,0.0846
-0.2306,70021,0.0747
-0.2281,70022,0.0809
-0.2149,70023,0.0745
-0.2169,70024,0.072
-0.2152,70025,0.0735
-0.2198,70026,0.0706
-0.2418,70027,0.0869
-0.2282,70028,0.0804
-0.2362,70029,0.0767
-0.2289,70030,0.079
-0.2325,70031,0.0674
-0.2377,70032,0.0817
-0.2298,70033,0.0811
-0.229,70034,0.077
-0.2356,70035,0.0724
-0.2489,70036,0.0737
-0.2199,70037,-0.0293
-0.2483,70038,-0.054
-0.2305,70039,-0.0333
-0.2652,70040,-0.0582
-0.2147,70041,-0.0162
-0.2463,70042,-0.0403
-0.2441,70043,-0.0463
-0.2409,70044,-0.0321
-0.2683,70045,-0.0588
-0.2182,70046,-0.0197
-0.2499,70047,-0.0441
-0.2419,70048,-0.0642
-0.2529,70049,-0.0678
-0.2417,70050,-0.0523
-0.2282,70051,-0.0647
-0.2569,70052,-0.0758
-0.2362,70053,-0.0534
-0.2464,70054,-0.0558
-0.2149,70055,0.0201
-0.2286,70056,0.0004
-0.2339,70057,0.0094
-0.2204,70058,0.0146
-0.2311,70059,-0.0042
-0.2328,70060,0.0022
-0.2454,70061,-0.0169
-0.2147,70062,0.0144
-0.2284,70063,-0.0038
-0.2135,70064,0.0135
-0.2345,70065,0.0054
-0.24,70066,-0.0619
-0.2452,70067,-0.0633
-0.2331,70068,-0.034
-0.2338,70069,-0.0481
-0.2338,70070,-0.0306
-0.256,70071,-0.0456
-0.2296,70072,-0.0466
-0.2385,70073,-0.053
-0.2194,70074,0.0248
-0.2244,70075,0.0167
-0.2357,70076,0.002
-0.2235,70077,0.017
-0.2278,70078,0.0089
-0.2395,70079,-0.0053
-0.2345,70080,0.0031
-0.2419,70081,-0.0046
-0.2562,70082,-0.0189
-0.2182,70083,0.0193
-0.2235,70084,0.0109
-0.2373,70085,-0.0033
-0.2254,70086,0.0199
-0.2237,70087,0.0084
-0.2229,70088,0.0243
-0.2293,70089,0.0137
-0.226,70090,0.0175
-0.23,70091,0.0083
-0.2406,70092,0.0045
-0.2436,70093,-0.0046
-0.2122,70094,0.0229
-0.221,70095,0.0152
-0.2348,70096,0.0038
-0.2197,70097,0.0162
-0.2274,70098,0.0083
-0.2367,70099,-0.0028
-0.2323,70100,0.0037
-0.2413,70101,-0.0047
-0.2479,70102,-0.0159
-0.2163,70103,0.0174
-0.2255,70104,0.0084
-0.2309,70105,-0.0059
-0.2302,70106,0.0143
-0.2493,70107,-0.0037
-0.2494,70108,-0.0057
-0.2676,70109,-0.0253
-0.2295,70110,0.0079
-0.2488,70111,-0.01
-0.248,70112,-0.0055
-0.2695,70113,-0.0241
-0.2326,70114,0.0099
-0.2523,70115,-0.0082
-0.2401,70116,-0.0246
-0.2109,70117,-0.0081
-0.2413,70118,-0.0286
-0.2452,70119,-0.0354
-0.2326,70120,-0.0259
-0.2448,70121,-0.0358
-0.2386,70122,-0.0303
-0.2131,70123,-0.0177
-0.2114,70124,-0.0309
-0.2298,70125,-0.0306
-0.212,70126,-0.0192
-0.2264,70127,-0.0111
-0.2093,70128,0.0015
-0.2388,70129,-0.0137
-0.2614,70130,-0.0204
-0.2323,70131,-0.0323
-0.2272,70132,-0.0183
-0.2153,70133,-0.008
-0.2413,70134,-0.0318
-0.2274,70135,-0.021
-0.2522,70136,-0.0214
-0.2349,70137,-0.0257
-0.2204,70138,-0.0081
-0.2228,70139,-0.0097
-0.2368,70140,-0.0225
-0.2509,70141,-0.0294
-0.2294,70142,0.0256
-0.213,70143,-0.0089
-0.215,70144,0.0149
-0.2296,70145,0.0029
-0.2189,70146,0.0126
-0.2222,70147,0.0275
-0.2334,70148,0.0181
-0.2404,70149,0.0034
-0.227,70150,0.0227
-0.2311,70151,0.0172
-0.2198,70152,0.0111
-0.2305,70153,0.0046
-0.243,70154,-0.0086
-0.246,70155,-0.0107
-0.231,70156,0.0186
-0.2289,70157,0.0163
-0.226,70158,0.0251
-0.23,70159,-0.0805
-0.2388,70160,-0.0531
-0.2358,70161,-0.0641
-0.2533,70162,-0.0664
-0.2548,70163,-0.0815
-0.2313,70164,-0.0927
-0.2312,70165,-0.0822
-0.2404,70166,-0.0921
-0.2429,70167,-0.0916
-0.2477,70168,-0.0663
-0.2489,70169,-0.0774
-0.2627,70170,-0.0795
-0.2663,70171,-0.0945
-0.2337,70172,-0.0485
-0.2339,70173,-0.031
-0.234,70174,-0.0352
-0.2568,70175,-0.0467
-0.2204,70176,-0.0573
-0.2364,70177,-0.0513
-0.2449,70178,-0.063
-0.2379,70179,-0.0529
-0.2373,70180,-0.0351
-0.2362,70181,-0.0395
-0.2592,70182,-0.0513
-0.251,70183,0.0313
-0.235,70184,-0.0119
-0.2141,70185,-0.014
-0.2288,70186,-0.0211
-0.2303,70187,0.0359
-0.2606,70188,0.015
-0.2285,70189,0.0311
-0.2186,70190,0.0285
-0.2308,70191,0.0222
-0.2292,70192,0.0593
-0.2413,70193,0.0465
-0.24,70194,0.0271
-0.2227,70195,0.0243
-0.2393,70196,0.0182
-0.2405,70197,0.0458
-0.2554,70198,0.0119
-0.228,70199,0.009
-0.2425,70200,0.0024
-0.2534,70201,0.0484
-0.2716,70202,0.0332
-0.2352,70203,-0.0193
-0.2391,70204,-0.0147
-0.2369,70205,0.0234
-0.2176,70206,-0.0186
-0.2335,70207,0.0266
-0.2368,70208,0.0063
-0.2435,70209,0.0248
-0.2416,70210,0.0335
-0.2519,70211,0.0213
-0.2585,70212,0.0241
-0.2578,70213,0.0044
-0.2634,70214,0.0079
-0.2522,70215,0.0278
-0.2373,70216,-0.0135
-0.2356,70217,0.0288
-0.2643,70218,0.0112
-0.2331,70219,0.0258
-0.2328,70220,0.054
-0.2448,70221,0.0413
-0.2489,70222,0.0304
-0.2436,70223,0.0397
-0.2602,70224,0.0067
-0.2568,70225,0.043
-0.2724,70226,0.0277
-0.2154,70227,-0.0163
-0.2465,70228,-0.0404
-0.2438,70229,-0.0463
-0.242,70230,-0.0329
-0.2691,70231,-0.0596
-0.2166,70232,-0.0256
-0.2413,70233,-0.0505
-0.2218,70234,-0.021
-0.2504,70235,-0.0454
-0.2303,70236,-0.0319
-0.2648,70237,-0.0568
-0.2198,70238,-0.0204
-0.2509,70239,-0.0449
-0.2316,70240,0.0772
-0.2368,70241,0.0648
-0.2372,70242,0.0728
-0.2507,70243,0.0846
-0.2274,70244,0.0619
-0.2516,70245,0.084
-0.2528,70246,0.0821
-0.2264,70247,0.079
-0.2514,70248,0.0689
-0.2286,70249,0.0807
-0.2345,70250,0.0861
-0.2207,70251,0.079
-0.2178,70252,0.0649
-0.2572,70253,0.0276
-0.2526,70254,0.0543
-0.275,70255,0.0343
-0.2555,70256,0.0576
-0.2756,70257,0.0384
-0.2335,70258,0.028
-0.233,70259,0.0353
-0.2598,70260,0.0178
-0.2309,70261,0.0221
-0.2325,70262,0.0352
-0.2631,70263,0.0172
-0.25,70264,0.0289
-0.2735,70265,0.0102
-0.2475,70266,0.0313
-0.2516,70267,0.0533
-0.2713,70268,0.0343
-0.2334,70269,0.0193
-0.2335,70270,0.032
-0.2635,70271,0.015
-0.2483,70272,-0.0258
-0.2514,70273,-0.0235
-0.2477,70274,-0.019
-0.2338,70275,-0.0244
-0.2381,70276,0.0297
-0.2338,70277,-0.0238
-0.2358,70278,-0.0358
-0.2444,70279,0.022
-0.2445,70280,0.0261
-0.2374,70281,-0.0249
-0.2485,70282,-0.0213
-0.2416,70283,0.0265
-0.2363,70284,-0.0233
-0.2414,70285,-0.0526
-0.2268,70286,-0.0651
-0.2575,70287,-0.0768
-0.232,70288,-0.0624
-0.2442,70289,-0.057
-0.2524,70290,-0.0667
-0.2446,70291,-0.0568
-0.2509,70292,0.0932
-0.2159,70293,0.0863
-0.256,70294,0.083
-0.2159,70295,0.0927
-0.249,70296,0.0961
-0.2397,70297,0.0827
-0.2587,70298,0.0828
-0.2238,70299,0.0936
-0.2284,70300,0.0758
-0.2285,70301,0.0822
-0.2495,70302,0.0836
-0.2413,70303,0.0799
-0.2567,70304,0.0784
-0.2192,70305,0.0753
-0.2528,70306,0.0824
-0.2453,70307,0.0826
-0.219,70308,0.0864
-0.2472,70309,0.0802
-0.2171,70310,0.0803
-0.2371,70311,0.0807
-0.2458,70312,0.0778
-0.2212,70313,0.0768
-0.2188,70314,0.0891
-0.2432,70315,0.0869
-0.2172,70316,0.0721
-0.2243,70317,0.0767
-0.2208,70318,0.078
-0.2176,70319,0.0904
-0.2446,70320,0.0825
-0.2268,70321,0.0808
-0.2369,70322,0.0727
-0.2473,70323,0.0755
-0.2179,70324,0.0804
-0.22,70325,0.0775
-0.2324,70326,0.0859
-0.2349,70327,0.0779
-0.2458,70328,0.0869
-0.2146,70329,0.0807
-0.2254,70330,0.0829
-0.2258,70331,0.0683
-0.2184,70332,0.0731
-0.2166,70333,0.0724
-0.2205,70334,0.0743
-0.2265,70335,0.0771
-0.216,70336,0.0715
-0.2316,70337,0.0732
-0.245,70338,0.0727
-0.2532,70339,0.0706
-0.226,70340,0.0678
-0.2237,70341,0.0571
-0.2465,70342,0.0865
-0.2361,70343,0.0882
-0.2276,70344,0.089
-0.2078,70345,0.0883
-0.2159,70346,0.0849
-0.2307,70347,0.0752
-0.2558,70348,0.0887
-0.2425,70349,0.0779
-0.2427,70350,0.0852
-0.2341,70351,0.0746
-0.2266,70352,0.0663
-0.2498,70353,0.0797
-0.2409,70354,0.0734
-0.2436,70355,0.0838
-0.2247,70356,0.0803
-0.2359,70357,0.0664
-0.227,70358,0.0643
-0.2256,70359,0.0789
-0.2257,70360,0.0688
-0.2318,70361,0.0704
-0.2495,70362,0.085
-0.2367,70363,0.0683
-0.239,70364,0.0826
-0.235,70365,0.0754
-0.2409,70366,0.0718
-0.2461,70367,0.0707
-0.2209,70368,0.0734
-0.2363,70369,0.0612
-0.2315,70370,0.0443
-0.2708,70371,0.0383
-0.23,70372,0.0164
-0.2183,70373,0.0393
-0.2382,70374,0.0197
-0.2431,70375,0.0067
-0.2371,70376,0.0279
-0.2588,70377,0.008
-0.2441,70378,0.0554
-0.2659,70379,0.0374
-0.2515,70380,0.0282
-0.2489,70381,0.0337
-0.2704,70382,0.0144
-0.2321,70383,0.0195
-0.2359,70384,0.0287
-0.2574,70385,0.0095
-0.2492,70386,0.0287
-0.2454,70387,0.0175
-0.2387,70388,0.0232
-0.2536,70389,0.0028
-0.227,70390,0.0529
-0.2435,70391,0.0348
-0.245,70392,0.0258
-0.2268,70393,0.0304
-0.2579,70394,0.0167
-0.2461,70395,0.0468
-0.2687,70396,0.0278
-0.253,70397,0.0182
-0.2452,70398,0.0237
-0.2691,70399,0.0038
-0.2644,70400,0.0303
-0.2428,70401,0.0247
-0.2303,70402,0.015
-0.247,70403,0.0337
-0.273,70404,0.0141
-0.245,70405,-0.0194
-0.227,70406,-0.0268
-0.2367,70407,-0.0311
-0.2477,70408,-0.0222
-0.2511,70409,-0.0287
-0.2352,70410,-0.0293
-0.2369,70411,-0.0296
-0.239,70412,-0.0421
-0.2329,70413,-0.0251
-0.2447,70414,-0.0319
-0.2516,70415,-0.031
-0.2563,70416,-0.0378
-0.2463,70417,-0.0312
-0.2382,70418,0.087
-0.2345,70419,0.0834
-0.2416,70420,0.0743
-0.2259,70421,0.077
-0.2379,70422,0.0732
-0.223,70423,0.0793
-0.2268,70424,0.0759
-0.234,70425,0.0646
-0.2187,70426,0.0766
-0.2233,70427,0.0784
-0.2276,70428,0.0736
-0.2414,70429,0.0799
-0.2348,70430,0.0755
-0.243,70431,0.0746
-0.2285,70432,0.0726
-0.2274,70433,0.0686
-0.2402,70434,0.0605
-0.2176,70435,0.056
-0.2237,70436,0.0582
-0.2352,70437,0.054
-0.2409,70438,0.0884
-0.2397,70439,0.0884
-0.2202,70440,0.0803
-0.2276,70441,0.0719
-0.2382,70442,0.0731
-0.2331,70443,0.0722
-0.225,70444,0.0731
-0.2091,70445,0.0722
-0.2409,70446,0.0878
-0.2469,70447,0.0787
-0.2181,70448,0.0789
-0.2281,70449,0.0755
-0.2401,70450,0.0776
-0.2176,70451,0.0635
-0.2241,70452,0.0603
-0.2331,70453,0.0569
-0.2326,70454,0.0661
-0.2426,70455,0.0593
-0.2608,70456,0.0392
-0.231,70457,0.0266
-0.2351,70458,0.0472
-0.2495,70459,0.0264
