id,smiles_string
81086,CO[C@H]1CCNC1=O
81087,CC1(C)[C@@]2(O)CC[C@@]12O
81088,NC(=O)C(=O)C1COC1
81089,[NH3][C@@H](CN)c1nnnn1
81090,CC1=CC[C@@H](CC=O)C1
81091,C[C@H]1[C@H]2N1C(=O)C=C2C
81092,CO[C@@]1(C)[C@@H](O)[C@]1(C)O
81093,CC(C)[C@H]1N[C@]1(C)C=O
81094,C[C@@]1(O)CO[C]([NH])C1=O
81095,O[C@@]1([C@H]2CN2)[C@H]2C[C@@H]1C2
81096,O[C@@H](CCC=O)C#N
81097,OC[C@@H](O)C#CC=O
81098,C[C@@]12C[C@@](O)(C1)[C@H]1CN21
81099,CC[C@H]1N[C@@H](C#N)[C@H]1N
81100,C#C[C@]12CO[C@H]1[C@H]1N[C@@H]21
81101,CC1(CC1)C1COC1
81102,C[C@@H](COCC#C)C#C
81103,CC#CC[C@H]1NC1(C)C
81104,O[C@H]1C[C@]1(C#C)[C@H]1CN1
81105,CC1(C)C[C@]1(C)CCO
81106,CCn1ncc(C)c1C
81107,C1CCC=CCC1
81108,O[C@@]12C[C@]1(CC#N)CC2
81109,C[C@@]1(O)COCC1=NO
81110,COCC[C@H]1C[C@H]2O[C@@H]12
81111,CN1[C@@]23CC[C@@]12COC3
81112,C[C@]12CC[C@H]1C[C@H]2C#N
81113,COC[C@H]1[C@H]2CC[C@@]12C
81114,O[C@H]1[C@H]2[C@H]3O[C@H]3[C@@H]12
81115,CCCC#CCN1CC1
81116,CCN(C)[C@H]1CO[C]1[NH]
81117,C[C@@H](CN)NCC(=O)O
81118,C[C@@]12C[C@@H](C1)[C@@H](O)[C@H]2O
81119,C[C@H]1[C@H]2CC[C@@H]1C(=O)C2
81120,C[C@H]1[C@H]2[C@@H]3CN2C[C@H]1O3
81121,CC(C)[C@]1(CN1)C=O
81122,C[C@]12CCO[C@H]1CCO2
81123,C[C@]12C[C@H]1[C@H]1[C@@H](C#C)[C@@H]21
81124,OC[C@H]1COC(=O)C1
81125,O=Cc1cocc1
81126,O=CC[C@H]1C[C@H]2CN12
81127,CN1C[C@@]2(C)[C@H]3[C@@H]1CN23
81128,CO[C@@]1(C)C[C@H]1N1CC1
81129,C[C@@H](N(C)C=O)C(=O)C
81130,C[C@]12CN3[C@H]([C@@H]13)[C@H]2C=O
81131,O=C[C@]12OC[C@H]1NC2=O
81132,CC[C@]12C[C@H]1N(C)C2=O
81133,NC(=O)COC(=O)CO
81134,C[C@]12C[C@@H]3[C@H]1[C@@]3(C2)C=O
81135,C[C@]12[C@@H](O)[C@H]1[C@H]1N[C@@H]21
81136,CCn1nc(O)cc1O
81137,NC(=O)[C@]12C[C@H]1OCO2
81138,Cc1cc(OC=O)co1
81139,NC1=N[C@@H](CO)[C@H]2O[C@@H]12
81140,O=C1C[C@]2(CO2)[C@H]2N[C@@H]12
81141,C[C@@]1(O)C[C@]2(C[C@H]2O)C1
81142,O[C@]12CO[C@H]1[C@H]2O[CH][NH]
81143,O=C[C@@H](CCC#C)C#N
81144,C#C[C@H]1N[C@H]1CC1CC1
81145,N#C[C@H]1C[C@H]1C#N
81146,C[C@H]1N[C@]1(C#C)[C@H]1CO1
81147,C[C@H]1O[C@@H]2[C@H]1CC2=NO
81148,CCCOc1cnc[nH]1
81149,N#C[C@H]1C=CCN2C[C@@H]12
81150,C1C[C@]23O[C@@H]4C[C@H]2O[C@]134
81151,OCc1ccccc1F
81152,CC#CC[C@H]1COC1=O
81153,C#Cc1conc1C#N
81154,CC(=O)[C@H]1[C@H]2C[C@]1(C)O2
81155,C[C@H]1[C@H]2N1[C@H]1[C@@H](O)[C@@]21O
81156,O[C@H]1C[C@H]2C[C@H]2[C@H]2N[C@@H]12
81157,O=C1Cn2ccnc2C1
81158,O=C[C@H]1[C@H]2C[C@@H]1N1C[C@@H]21
81159,O[C@@]12C[C@H]3O[C@@H]1[C@@H]2O3
81160,CC[C@H]1O[C@H]2[C@@H](CO)[C@@H]12
81161,C[C@@H](NC=O)[C@H]1O[C@H]1C
81162,C[C@@H](C#N)[C@]12C[C@H]1OC2
81163,ON=C1C[C@@H](C1)OC=O
81164,Cn1nnn2ccnc12
81165,C[C@H]1O[C@@H]2O[C@H]1[C@H]1N[C@@H]21
81166,C[C@@]12C[C@@]3(C)[C@@H]1C=C[C@@H]23
81167,CCO[C@@H](C=O)C(=O)N
81168,C[C@@]12C[C@@H](C1)OC(=O)O2
81169,CC1(CC1)C(=O)C=O
81170,C[C@H]1C[C@H]2N[C@H]2[C@]21CN2
81171,C[N]C1=C(ON=NO1)[NH]
81172,O=CNCC(=O)N1CC1
81173,C1[C@@H]2O[C@@]34CC[C@@]23N1C4
81174,C[C@@H](C(=O)N)C(C)(C)O
81175,C1O[C@@H]2[C@H]3N[C@@]12CC=C3
81176,C[C@@H](C1CC1)C(C)(C)O
81177,NC(=O)[C@]12C[C@H]1[C@H]1O[C@@H]21
81178,CC(C)[C@H]1CC(=O)N1
81179,CCNc1noc(C)n1
81180,C1C[C@@H]2CCCO[C]2[N]1
81181,Nc1c2[C@@H](O)Cn2nc1
81182,Nc1cc(c[nH]1)C#N
81183,O=C[C@H]1[C@H]2O[C@@H](C#C)[C@@H]12
81184,C#CC#CC[C@H]1CCO1
81185,O=C[C@H]1C[C@]1(C=O)C#N
81186,O=C[C@]12C[C@]3(CN3)[C@H]1N2
81187,C[C@@]12[C@H]3[C@H]4OC[C@@H]1[C@H]4N23
81188,C[C@]1(CN1)[C@]1(CN1)C#N
81189,C#C[C@@]12C[C@@H](C1)OCO2
81190,CC(C)[C@@]1(O)[C@H]2C[C@@H]1C2
81191,C1[C@H]2CN=COCCN12
81192,Nc1cnc(O)c(F)c1
81193,O=Cc1cc(=O)cno1
81194,CC[C@@]12C[C@@H](O1)C2(C)C
81195,C[C@H]1C[C@H]1C1COC1
81196,N#C[C@]12CC[C@]1(N2)C#N
81197,C[C@H]1[C@H]2CC=C(C)[C@@H]12
81198,CC[C@]12O[C@H]1CC[C@H]2O
81199,O[C@H]1C[C@@H]2C[C@H]1[C@H]1C[C@@H]21
81200,CC[C@]1(C[C@H]1C#N)C#N
81201,Cc1cc(=O)nc[nH]1
81202,C[C@H]1[C@H]2C[C@]3(C[C@H]3O)N12
81203,C[C@H]1C[C@@](C)(O)CO1
81204,N[C@@]12NC[C@@H](C1)C(=O)O2
81205,CCOCCC=O
81206,C[C@H]1CC(=O)[C@H]1C(=O)C
81207,C[C@H]1O[C@@]2(C)C[C@H]2[C@H]1C
81208,CC(=O)CNCCC#N
81209,N#CC[C@]12C[C@H]1CC=C2
81210,O[C@H]1CCOC=NCC1
81211,[NH][C]1O[C@H]2[C@@H](NC=O)[C@@H]12
81212,C[C@H]1Cn2cc(N)cc12
81213,CO[C@H]1C[C@@H]2C[C@H]1C2=O
81214,C[C@]1(CO1)C(=O)N1CC1
81215,O[C@H]1[C@H]2[C@H]3C[C@]1(C#C)[C@@H]23
81216,O[C@H]1[C@H]2CC[C@@H](C#C)[C@@H]12
81217,NC(=O)[C@@]12C[C@H]3C[C@@H]1N23
81218,CCCC[C@@H](C)C(=O)N
81219,O[C@@]12C[C@@H]3[C@H]4[C@@H]3[C@@H]1C[C@@H]24
81220,C[C@H]1COC[C@@]2(O)C[C@@H]12
81221,C[C@H]1OC[C@H]2[C@@H]1CC2=O
81222,NC(=O)Nc1n[nH]nn1
81223,N#C[C@H]1CCO[C@H]2C[C@@H]12
81224,C[C@H]1CCC(=C1C#C)C
81225,Cn1c(=O)ccnc1F
81226,CNc1ncc(OC)o1
81227,CC[C@@H](C)C#CC1CC1
81228,C[C@H]1[C@@H](C#C)N1C
81229,O=C1NC[C@@]23C[C@@H](O2)[C@@H]13
81230,O=C1C[C@H]2OCCC[C@@H]12
81231,CN=C1N[C]([NH])CO1
81232,C1[C@@H]2O[C@H]3[C@@H]2[C@H]2N[C@H]2[C@@H]13
81233,C[C@]12C[C@@H](C#C)[C@H]1O2
81234,C[C@H]1COC(=O)O[C@H]1C
81235,CCc1cc(n[nH]1)C#C
81236,C[C@H]1[C@H]2C[C@@H](C)[C@@H]1C2=O
81237,CCC1=CCOC1(C)C
81238,Oc1c(CC#C)[nH]cc1
81239,C[C@H]1C[C@@]2(C)[C@@H](C#C)N12
81240,O[C@H]1[C@H]2C[C@H]2[C@H]2N[C@@H]12
81241,C[C@]1(C[C]([NH])O1)C#C
81242,CC1=CCC[C]([NH])OC1
81243,C[C@@H](O)c1c(O)cn[nH]1
81244,OCCN[C@H]1C[C@H]1C#N
81245,C[C@H]1[C@H]2C=C[C@@](C)(O)[C@@H]12
81246,CC(C)C#CCC(=O)N
81247,O[C@@]12C[C@H]3C=C[C@@H](C1)[C@@H]23
81248,Fc1cc(ccn1)C#N
81249,C[C@]1(CO1)[C@H]1O[C@H]1C#C
81250,C[C@H]1N(C)[C@]1(C)C1CC1
81251,C1O[C@H]2[C@H]3CC[C@@]12N3
81252,O[C@]12[C@H]3C[C@H]3[C@H]1O[C]2[NH]
81253,OC[C@]1(CCCO1)C#C
81254,C[C@H]1O[C]([NH])[C@H]1C=O
81255,C[C@@](O)(C#N)C(=N)N
81256,O[C@@]12C[C@H]3[C@@H](CC1)N3C2
81257,C1[C@H]2N=COC[C@@H]3[C@H]2N13
81258,C[C@H]1O[C@]1(C=O)C#N
81259,CC[C@@]12C[C@@H](C1)[C@]12CO1
81260,C[C@@]12C[C@@](C)(C1)C12CC1
81261,C[C@H]1N[C@]1(C#C)C(=O)C
81262,O=C1NC[C@H]1CC#N
81263,O[C@]12[C@H]3O[C@H]3[C@H]1N[C]2[NH]
81264,C[C@H]1CC[C@@H]2C[C@@H](C2)C1
81265,O=C1CCCOC=NC1
81266,CCN[C@]1(C[C@H]1C)C#N
81267,CCOC(=O)N1CCC1
81268,O[C@H]1[C@H]2[C@H]3C[C@H]3C(=O)[C@@H]12
81269,C[C@]12C[C@H]1C=CC[C@H]2O
81270,O[C@H]1[C@H]2C[N][C]3O[C@@H]1[C@@H]23
81271,C[C@H]1N[C]([NH])[C@]1(O)C#N
81272,CO[C@H]1C[C@@H](C#C)C1=O
81273,Cc1ccnn1C(=O)N
81274,CCC[C@@]1(C)O[C@H]1C#N
81275,C1C[CH][CH][C@H]2O[C@H]2[CH][CH]1
81276,C#CC1=NCCCCO1
81277,CC1(C)CC(=O)[C@H]1C#N
81278,C[C@H]1C[C@H]1n1ccnn1
81279,O=C[C@]12C[C@H]1C1(CC1)O2
81280,O=C1CC[C@H]2[C@H]3C[C@@H]1N23
81281,NCc1cc(=O)nn[nH]1
81282,CN1C[C@@](C)(C#C)C1=O
81283,CCCC[C@@H](O)C(C)C
81284,Oc1c(cn[nH]1)C1CC1
81285,C[C@H]1[C@H]2OC(=O)[C@@H](N)[C@@H]12
81286,C1[C@H]2[C@H]3[C@@H]1[C@@H]1[CH][C]3C[C@H]21
81287,O[C@H]1C[C@@H]2[C@H]1O[C]2[NH]
81288,CN=CNc1nonc1
81289,CC(C)[C@]12O[C@H]1CC=C2
81290,OCCc1ncnnn1
81291,O=C1[C@H]2CCOC[C@@H]1O2
81292,C[C@H]1N(C)[C@]21C[C@@H](O)C2
81293,CC#CCCC1CC1
81294,O=C[C@H]1CCC(=O)O1
81295,[NH][C]1C[C@H]2CCC(=O)N12
81296,CCNc1nc(N)co1
81297,C[C@H]1[C@H]2CC=CN2C1=O
81298,CC1(C)CC(C1)[C@H]1CO1
81299,C1[C@H]2CN1c1c2[nH]cn1
81300,O[C@H]1[C@H]2CN3[C@@H]4[C@H]3[C@H]2[C@H]14
81301,C[C@H]1O[C@H]2C[C@]3(CO3)[C@@H]12
81302,ON=C1C[C@@H](CC#C)C1
81303,C1C[C@]2(O[C@@H]12)C1COC1
81304,CC1=CCC(=O)[C@H]2N[C@@H]12
81305,C[C@H]1N2CC[C@@]12C#N
81306,O[C@@]1(C#N)[C@H]2N[C@H]2C1=O
81307,OCC(=NO)C1CC1
81308,O[C@@]1(C#C)[C@H]2CO[C@@H]12
81309,COc1c[nH]c(c1)C#N
81310,C#C[C@H]1CN=C(O1)C#N
81311,C[C@]12C[C@H]1CC=C2C#N
81312,C[C@@]12O[C@H]3C[C@@H]1[C@@]23C
81313,C#CC#CCCC#N
81314,CN1C[C@@]2(CC=O)C[C@@H]12
81315,C[C@H]1CC=C[C@H]2OC[C@@H]12
81316,C[C@@H](O)[C@H]1C[C@H]1CO
81317,O[C@H]1C[C@]2(O[C@@H]12)C1CC1
81318,C[C@H]1[C@@H](N1C)C(=O)CO
81319,OCc1c[nH]c(=O)o1
81320,C[C@H]1[C@@](C)(O)[C@]21CCO2
81321,O=COCc1cnco1
81322,C1O[C@H]1[C@H]1[C@H]2[C@@H]3O[C@H]2[C@H]13
81323,CC(=O)[C@]12C[C@H]1[C@H]1N[C@@H]21
81324,CO[C@H]1[C@H]2O[C@@H]1C(=C2)C
81325,C1[C@H]2[C@H]3[C@H]4O[C@@H](CN12)[C@@H]34
81326,C[C@H]1C[C@]2(CN2)[C@H]1C#N
81327,OCCN=COCC=O
81328,N#C[C@H]1[C@H]2C[C@H]3N[C@H]3[C@@H]12
81329,C1CN(C1)c1nonn1
81330,CC1=CCCC(=O)CC1
81331,C[C@]12C[C@H]3C[C@H](C3)[C@H]1O2
81332,C[C@@](O)(C[C@H]1CN1)C=O
81333,C[C@H]1O[C@H]2CO[C@H]2[C@H]1C
81334,OC[C@H]1[C@H]2C=C[C@@H]3[C@H]2N13
81335,C[C@]12CC[C@H]1[C]([NH])O2
81336,O=C1CC=CCCC=C1
81337,C1C[C@]23[C@H]1O[C@@]12CN3C1
81338,C[C@@]1(O)CCCCOC1
81339,C1N2[C@H]3[C@@H]4[C@@H]5C[C@]13[C@H]2[C@H]45
81340,CC1(C)CCC=C1C#C
81341,C[C@H]1[C@H]2CN2[C@H]1CC#N
81342,O=CC#CC1=CCCC1
81343,C[C@H]1[C@@H](C)[C@]21CN=CO2
81344,O[C@H]1CCC(=O)C=CC1
81345,OCCC[C@H]1O[C@H]1C=O
81346,CCCN1[C@H]2C[C@H]2C1=O
81347,CN1N=COC(=O)[C]1[NH]
81348,CO[C@H]1[C@H]2[C@H]3O[C@H]3[C@@H]12
81349,C[C@H]1CN1c1ccco1
81350,CC[C@H]1C[C]([NH])O[C@H]1C
81351,CNc1c[nH]cc1C
81352,CC1=N[C@H]2C[C@@H](O1)C=C2
81353,NC(=O)C[C@@H](CO)C#N
81354,O[C@H]1[C@H]2[C@@H](O)[C@@H](O)[C@@]12O
81355,O[C@H]1[C@@H](O)[C@]21C[C@H]1CN21
81356,CCOCC1(CC)CC1
81357,O=C1CN[C@H]2C[C@@]12C#N
81358,O[C@H]1CC[C@]1(O)C#C
81359,O=C1[C@H]2C[C@@H]1C=CCC2
81360,C[C@]12N[C@H]1[C@@H]1[C@H]2N1C=O
81361,CC1(C)C[C@]21CCO2
81362,CC(=O)C(C)(C)C(=O)C
81363,CCNc1n[nH]nc1N
81364,CC[C@]12N[C@H]1[C@H]1O[C@@H]21
81365,CCC(=N)NC(=O)C
81366,CCC(=NO)[C@H]1C[C@H]1O
81367,C[C@H]1O[C@H]2C[C@H]2[C@H]1CO
81368,C[C@H]1C[C@H]1CCCC#C
81369,C[C@@H]1N=C([NH])N=C(O)N1
81370,O=C[C@H]1COCC(=O)N1
81371,C[C@H]1Cc2c(O1)nc[nH]2
81372,CC(C)[C@@](O)(CO)C=O
81373,CC(=O)c1c(O)nc[nH]1
81374,C[C@@]12[C@H]3CN4C[C@@H]([C@H]14)N23
81375,N#C[C@]12OC[C@H]1[C@H]1O[C@@H]21
81376,CCN=CNC(=N)C#N
81377,CC1=C(CNC1=O)C#N
81378,C[C@@]12C[C@@H](O1)C2(C)C
81379,C[C@H]1C=C[C@H]2CC=C[C@@H]12
81380,C[C@H]1NC=CC1=NO
81381,C#CC1(CCC1)[C@H]1CO1
81382,O[C@@]12[C@H]3C[C@@H](O[C]1[NH])[C@@H]23
81383,Nc1c(O)c(C=O)c[nH]1
81384,O=C1CNC[C@H]1C#C
81385,C#CC[C@]12C[C@H]1CO2
81386,O[C@H]1[C@@H]2[C@H]3[C@@H]2[C@]2(CO2)[C@@H]13
81387,CC1(C)N2C(=O)C[C@@]12C
81388,O[C@H]1[C@H]2C[C@]3(O)C[C@H]2[C@H]13
81389,O=Cc1ccn[nH]1
81390,N#C[C@@]12CC[C@@H](C1)C=C2
81391,CC1=N[N]OC(=O)[C]1C
81392,Nc1c(O)oc(=O)o1
81393,CC[C@@]1(O)COCC1=O
81394,CCCc1c(O)nno1
81395,Cn1nnnn1
81396,CC(=O)NCCCC=O
81397,N[C@@]1(CO)[C@@H](O)[C@H]1C#N
81398,CCc1n[nH]c(N)n1
81399,O=CN1CCCCC1=O
81400,C1C[C@H]2[C@H]3[C@@H]4C[C@H]3[C@]24C1
81401,CCO[C]([NH])C=O
81402,C[C@H]1[C@@]2(O)C[C@@H](C)[C@@]12C
81403,O[C@@H](C#C)c1c[nH]nc1
81404,C1N[C@H]1[C@]12CO[C@H]1CN2
81405,O[C@@]12C[C@H]3[C@H]4O[C@@H]1[C@H]4[C@@H]23
81406,O=C1C=CC2=CCC[C@@H]12
81407,CO[C@H]1[C@H]2COC[C@@]12C
81408,O=CC(=O)N1CC=CC1
81409,O=C(C#N)[C@]1(CO1)C#C
81410,CNC(=O)[C@@H](C)C(=O)N
81411,C[C@@H](CC=O)N1C[C@H]1C
81412,CCCCCCC(=O)C
81413,CO[C@H]1[C@@H](C)[C@]1(O)C#N
81414,CC[C@H]1C[C]([NH])NC1=O
81415,Nc1c2nnoc2c[nH]1
81416,O[C@H]1[C@H]2CO[C@@H]1[C@H]1O[C@@H]21
81417,NC(=O)[C@H]1CCC1=O
81418,CCOC1=NCCOC1
81419,CC#C[C@@]1(CC#C)CO1
81420,CCC[C@H]1[C@@H](O)CC1=O
81421,CO[C@H]1C[C@H]2OCC[C@@H]12
81422,O[C@H]1[C@@H](O)[C@]1(C=O)C#C
81423,OC[C@@]12O[C@H]3CO[C@@H]1[C@@H]23
81424,Nc1c[nH]c2c1CCC2
81425,CCOC[C@H]1N[C@H]1C#N
81426,CNc1nc(=O)onc1
81427,OCC(=O)NCC#N
81428,C[C@H]1C[C@H]1c1nonn1
81429,CCCC(=O)[C@H]1C[C@H]1O
81430,C1[C@@H]2[C@H]3C[C@H]4O[C@@H]2[C@@]13O4
81431,C[C@@]12CC[C@]1(CC#N)O2
81432,C[C@H]1[C@H]2O[C@H]2C[C@H]1C#N
81433,CC#C[C@@]1(C)C[C@H]2C[C@@H]12
81434,Cc1cncnc1CO
81435,CO[C@H]1[C@H]2OC=N[C@@H]12
81436,CCC1(CC(=O)C)CC1
81437,C[C@H]1CC[C@@H](C)C=CC1
81438,C[C@H]1C[C@H]2CC[C@@]2(O)C1
81439,Cc1nc(=O)onc1N
81440,C[C@@]12C[C@]1(C)N1C[C@@H]21
81441,C[C@H]1C[C@H]2OCC(=O)[C@@H]12
81442,C[C@@H](CC#C)CN1CC1
81443,CC(C)C#C[C@@H](O)C#N
81444,Cc1c2nc[nH]c2co1
81445,O[C@H]1[C@H]2C[C@@H]1C(=C2)C#C
81446,C1COc2c(N1)cco2
81447,NC(=[NH2])[C]([CH][C][O])C=O
81448,Oc1nc2c([nH]1)occ2
81449,COc1c(N)[nH]nc1N
81450,CC[C@H]1O[C]([NH])[C@H]1CC
81451,C1CC1n1ccnn1
81452,CC[C@@]1(C)OCC[C@H]1O
81453,C[C@H]1C[C@H]2[C@H]3C[C@]2(C1)O3
81454,CO[C@@]12C[C@H]3O[C@@H]1[C@@H]23
81455,Cn1c(=O)[nH]nc1C=O
81456,C#C[C@@]12CC[C@H]3CN1[C@@H]23
81457,C1O[C@H]2[C@@H]1[C@]12CCC=C1
81458,OCC[C@H]1CCC1=O
81459,C[C@@]12[C@H]3C=C[C@]1(O)CN23
81460,C[C@H]1[C@@H](C[C@H]1C#C)C#C
81461,C1O[C@]21Cn1cncc21
81462,Cc1conc1[C@H]1CO1
81463,O[C@H]1C[C@@](C1)(C=O)C#N
81464,CC(=O)CCNC(=O)C
81465,C[C@H]1CC(=C[C@H]1C)C#C
81466,CC[C@H]1[C@H]2C=CC(=O)N12
81467,CNc1c(O)cnn1C
81468,CN[C@@]1(C)CO[C]1[NH]
81469,OC[C@]12CCN1[C@H]2C=O
81470,O=CCN1CC(=O)C1
81471,CC(C)(O)C1CC(=O)C1
81472,C[C@H]1[C@@H](O)C[C@]1(C)C#C
81473,CCc1nocc1OC
81474,C1CCC=CC=CCC1
81475,CCCc1cc(O)co1
81476,O=C1CC=CC1
81477,CN[C@H]1CC(=O)[C@H]1C#N
81478,C[C@@]1(O)[C@@H](O)[C@H]2CO[C@@H]12
81479,O=CO[C@H]1CO[C@H]2C[C@@H]12
81480,C[C@H]1O[C@]21COC[C@H]2C
81481,C[C@H]1CC(=O)[C@@H](CO)O1
81482,OC[C@@]12C[C@@H](C1)[C@@H](O)C2
81483,C#CCCN=C1CCO1
81484,C[C@H]1C[C@H]2[C@@H](O[C@@H]12)C#N
81485,C[C@@]12C[C@]1(O)CO[C]2[NH]
81486,C[C@H]1COC1(CO)CO
81487,CCC#CC[C@@H](N)C#N
81488,O=C1COC[C@@H](O1)C#N
81489,Nc1ccccnc1=O
81490,OCc1noc(=O)cn1
81491,C[C@@H](CC=O)C1CC1
81492,NC(=N)c1ncncn1
81493,[NH][C]1C[C@]2(C[C@H]3O[C@@H]23)O1
81494,C[C@]12CC[C@H]1[C@H]2C#C
81495,O=C(C1CC1)N1CC1
81496,C[C@H]1OCO[C@H]1CO
81497,C[C@H]1[NH2]CC(=C1)C(=O)[O]
81498,Oc1cc(F)cc(F)n1
81499,C[C@@H](O)[C@H]1OC[C@H]2C[C@@H]12
81500,C1CC21C[C@H]1CN3[C@H]1[C@H]23
81501,CCOC1=CN[C@H]([NH])O1
81502,CN1C(=O)C=CC21CC2
81503,O[C@H]1C[C@]2(C[C@@H]12)O[CH][NH]
81504,CN=C1O[C@H]2CN3[C@H]2[C@H]13
81505,C[C@@]1(O)[C@H]2C[C@@H]1[C@]12CN1
81506,O=CN[C@H]1CC[C@H]2N[C@@H]12
81507,CCCCO[C@@H](C)C#C
81508,COC=Nc1c[nH]nc1
81509,CNC(=N)[C@@](C)(O)C#N
81510,[NH][CH]O[C@H]1OC[C@H]2C[C@@H]12
81511,O[C@@]12C[C@H]3[C@@H](C=CC1)[C@@H]23
81512,C[C@@]12C[C@@H](O1)C(=C2)C=O
81513,NC(=O)[C@@H](C#C)[C@H]1CO1
81514,COC[C@@H](C#C)N1CC1
81515,C1O[C@H]2C=CC[C@H]3[C@@H]1[C@@H]23
81516,CN1CC(C1)(C#C)C#N
81517,CC(=O)CC(=N)NC=O
81518,C[C@@]1(CO)CC2(CC2)O1
81519,C[C@H]1[C@H]2[C@H]3[C@@H](C#C)[C@@H]1N23
81520,C[C@H]1C[C@]21CN[C@H]2C#N
81521,C[C@H]1C[C@@H](OC=O)C1=O
81522,CN(C=O)[C@H]1CC=CC1
81523,C1[C@@H]2COC=C[C@H]1C2=O
81524,CC[C@H]1C(=O)OC1(C)C
81525,C[C@H]1C[C@H]2O[C@H]2[C@H]1C#C
81526,O=C1CN2[C@H]3C[C@@]12CC3
81527,CC[C@H]1CCO[C@H]1C#N
81528,O=C[C@H]1CC=CNC1=O
81529,N[C@@]1(C#N)[C@H]2CC[C@@H]12
81530,C[C@@H](O)CC(C)(C)C
81531,CO[C@H]1[C@H]2N[C@H]2[C@H]1C=O
81532,NC1=CN=C(F)[C@H]([NH])N1
81533,O[C@]12C[C@H]1[C@]1(N[C@@H]21)C#N
81534,C[C@@H](CO)[C@H]1CCCO1
81535,C[C@@H](O)C(=O)C1CCC1
81536,C[C@H]1CO[C@H]2C[C@]1(O)C2
81537,Cn1ncnc1C1CC1
81538,CC1=C[C@H]2[C@@H](C1)[C@]2(C)O
81539,C[C@@H](OCCO)[C@H]1CO1
81540,Cc1c(F)c(O)ccn1
81541,C#C[C@H]1C[C@]2(O[C@@H]12)C#N
81542,CC1=C[C@@H](C[C@H]1O)C#N
81543,C#CC[C@H]1[C@H]2[C@H]3C[C@@H]1[C@@H]23
81544,CC(=O)CCOC(=O)N
81545,CCNC(=O)[C@@H](C)CC
81546,CN=C(CC=O)NC=O
81547,COC(=O)[C]([NH])N1CC1
81548,C[C@@H](CO)[C@]1(CO1)C#C
81549,CC1=C[C@H]2C[C@@]2(O)C1
81550,O[C@H]1[C@H]2C=C[C@@H]1[C@]12CN1
81551,O[C@@]12[C@H]3[C@H]4[CH][C]1C[C@@H]2N34
81552,CCO[C@H]1[C@@H](O)[C@]1(C)O
81553,O[C@H]1COC[C@]21CN2
81554,CC1=C[C@H]2O[C@H]2[C@H]1C=O
81555,C[C@@]12N[C@]1(C)[C@@H](O)[C@H]2O
81556,C[C@H]1[C@H]2O[C@@H]1[C@]2(C)O
81557,CC1=CC(=O)[C@@](C)(O)C1
81558,C1[C@H]2C[C@@H]1OCC2
81559,C[C@H]1O[C@]1(CO)C#C
81560,CO[C@H]1[C@@H](C)C(=O)[C@H]1O
81561,CC#CCC1OCCO1
81562,CC1(C)CCOCOC1
81563,C[C@H]1CN2C[C@H]2C(=O)N1
81564,CC1(C)CO[C@]1(C)C#C
81565,O=C=O.C=C1NCCN1
81566,N#CC[C@H]1[C@H]2CCO[C@@H]12
81567,O=N(=O)c1nocn1
81568,CC(C)C(=O)CC#C
81569,CCc1n[nH]c(N)c1C
81570,NC(=O)NC(=O)NC=N
81571,C[C@H]1COC[C@@]2(C)CN12
81572,C[C@H]1[C@H]2C[C@H](O2)[C@]21CO2
81573,C[C@@H](CO)CNC(=O)C
81574,N#C[C@H]1C[C@H]2CN12
81575,NC(=O)OC=NC1CC1
81576,C[C@@H](CO)C(=O)CO
81577,CCN1C=NCC1=O
81578,CN1[C@@]2(C)C[C@]1(C)C2=O
81579,CCC(=NC)N(C)C=O
81580,CN(C)C1=NO[C@H]([NH])O1
81581,C[C@@]1(CO)CCC[C@H]1O
81582,CN1[C@H]2[C@@H](O)[C@@]2(O)C1=O
81583,OC[C@H]1CO[C@@H](O1)C#N
81584,C1C[C@H]2OCC[C@@H]12
81585,O[C@@]12C[C@]3(CC[C@H]13)OC2
81586,CN1C[C@]1(C)C(C)(C)C
81587,O=C1C[C@]23CC[C@@H]2[C@H]1C3
81588,C[C@]12CC(=C[C@H]1O2)C=O
81589,CC1=NC[C@@](C)(CO)O1
81590,CC1=C(C)C(=O)OC1
81591,NC(=O)[C@H]1COCC=C1
81592,O[C@H]1[C@H]2[C@@H]3[C@@H](C=O)N2[C@H]13
81593,CO[C@H]1C[C@@H](C=C1)C#C
81594,CN=CNc1cocn1
81595,CCOC1CCCC1
81596,CCCC(CCC)C#C
81597,C1CC1[C@H]1O[C@H]1[C@H]1CO1
81598,O[C@H]1C[C@@H](O)[C@H]1C#C
81599,CC1(C)CCN1C(=O)N
81600,OC[C@H]1C[C@@H]2[C@H]1O[C]2[NH]
81601,O=CCOC=NCC#C
81602,OC[C@@]12C=C[C@H]3C[C@@H]1[C@@H]23
81603,[NH]C1=CC=C(N=CO1)[NH]
81604,CN1[C@H]2COC[C@@]12C#N
81605,O[C@]12C[C@H]1O[C@H]1C[C@@H]21
81606,CCCCC(=NO)CO
81607,C[C@H]1N=C(C#N)N2C[C@@H]12
81608,C[C@@]1(CO)N=CN2C[C@@H]12
81609,CCC(C)(C)OC(=O)C
81610,C[N]C1=N[N]O[C@H](N1)[NH]
81611,CN=C1CCOCCO1
81612,OCCCN1CC(O)C1
81613,ON=C1[C@H]2O[C@@H]3[C@H]2O[C@H]13
81614,OC[C@H]1NC(=O)C[C@H]1O
